x1,x2
1.2176750632530244,3.892901272884202
-1.4836891736359323,6.007774182761638
-1.5638798544792938,2.853499095558418
-0.686210296624996,8.68285663926406
1.0762741757700125,4.684806189583654
-0.9759866271647398,6.737615769038875
1.3796469327539564,4.548264429193056
-1.641296109370745,2.680972552913053
-0.0018489296331316574,4.581456680763854
1.7144444869831275,5.025215236719037
-1.4052430421726907,7.726113145367628
-0.7081849043604226,2.5042127506031604
-0.8857983736323,2.64585077902229
1.9843690943557362,0.48955673753982665
2.951958248127699,-0.34432735507018264
0.43189105991654975,4.334954564926074
-1.8662169447315362,7.625493996888132
2.5270642986982637,0.617812201896371
2.0406718467935168,0.45484511441452363
-2.5804383632845367,3.1884429384166717
1.6199090943547274,0.06764528670090364
-2.588027083628124,3.131171336979384
0.44359862996842747,3.1153094465140336
-0.4567736489652049,7.306008724511643
-1.1286756566082712,7.8050978910645945
2.130035294434726,5.1920962023090445
1.0037251889273626,4.19147701743289
-1.393467672668282,8.746416717855018
0.7280986900906466,3.8553144405839355
0.8934996379249738,1.010930818014234
-1.1078297237575039,2.920144794784884
0.7893385592700715,4.3374865327862375
1.9755391748807045,0.7189891322968999
-1.2490258156307412,3.085339719968595
-1.0776879722618216,8.881061284034972
-1.8684912453040163,3.0798248742975796
2.768085396844259,1.0878292270928467
0.2771801740764812,4.844283219620902
3.410852891847389,0.8723093689415512
-1.5808415506889308,7.5530774207487195
-1.5302755043666751,7.705421133296271
-1.824558403726039,7.359589598016991
-1.6856825700229676,7.953394456078865
-1.6510462189202884,3.445989608581592
-1.3044090124532441,3.003119344445464
-0.7306981679490796,6.242088559856635
2.40615694346486,4.8704750196426385
-1.5363132801834383,3.0144391623120566
1.4885997678819276,0.6516338440164078
0.5143204338793053,4.62733684222348
-1.814697501626674,3.29009724033923
-1.9373105518642353,3.913612739047046
-0.6149070967624418,3.9496358457828395
2.0316978304963804,0.1968075612932184
2.1491714442121035,1.0369722816581022
-1.3699938792061506,7.769530348056006
0.9143387674703604,4.550146428611414
0.33381850564016957,4.936458363607072
-2.1596810916129137,3.4100309637279316
1.3667863299862164,0.6349716330912765
-0.5710993360374091,8.133060583447971
-1.0055259210838283,3.0840054048407994
1.4949317978621983,3.858488315204525
-0.5904476673466711,7.694930534834872
0.7151779475135126,5.413345564535995
2.113902502061791,1.247435867789913
1.2008309760433589,0.6016717299206205
-2.5457675048812582,3.150250546570161
-1.9586666463529812,2.4300864682006766
2.3381228529390596,3.431167922689131
3.3532090910012915,1.6995804295997718
1.8428711746807875,0.07269288388712558
1.3200062101347771,1.404281445778865
2.096805454802437,4.847414122413621
-1.2430790353956045,8.15166254071439
-1.859080899918569,7.788747162077084
2.74666646030275,1.5454348151600295
2.6077828157013694,1.0889002517037496
1.6599104892724754,3.5628918352361985
2.351512587842391,0.8280012965173169
2.223222280858821,0.8387734261521621
3.2288149063832945,1.1317196535506926
-1.5587672002523922,7.248162100026332
-0.6469567838773989,3.429413425009862
-1.3268881816709976,8.515307943377428
0.9171985638912357,3.9057003556311254
2.294695328816956,-0.7658919939180533
1.815598103875153,1.119697192646448
-1.120167745400049,7.1103158234016615
-1.6550712436848205,8.614167490032253
-1.2756781511422912,7.967764609095898
1.9736977010258854,1.579798477499554
2.518341852161078,1.3917661523161757
0.4389901418302897,4.535928826163947
0.36947865679199743,7.791105215873345
-1.7914575925974603,2.7496689642224172
